Age,AgeGroup,Class,Event,EventNumber,Finals,Gender,Heat,MeetDate,MeetName,Name,Rank,Team,TeamType,Wind,OrigTeamName
,,Class 1,200 Meter Run,Event 17,25.80,Boys,13,2017-01-14,Jaaa Puma Development Meet,Barrington Munroe,124,Newell High,,2.9,Newell High School
16,,Class 1,200 Meter Run,Event 17,25.87,Boys,13,2017-01-14,Jaaa Puma Development Meet,Laquaine Hurd,125,Dinthill Technical High,,2.9,Dinthill Tec
17,,Class 1,200 Meter Run,Event 17,25.90,Boys,17,2017-01-14,Jaaa Puma Development Meet,Lewis Gordon,126,Kingston College,,6.9,Kingston College
16,,Class 1,200 Meter Run,Event 17,26.26,Boys,15,2017-01-14,Jaaa Puma Development Meet,Duran Gentles,127,Greater Portmore,,0.4,Grt Portmore
18,,Class 1,200 Meter Run,Event 17,26.33,Boys,4,2017-01-14,Jaaa Puma Development Meet,Brandon Morris,128,Frome Technical High,,4.2,Frome Tech
16,,Class 1,200 Meter Run,Event 17,26.65,Boys,10,2017-01-14,Jaaa Puma Development Meet,Shavon Robinson,129,Newell High,,NWI,Newell High School
16,,Class 1,200 Meter Run,Event 17,26.71,Boys,9,2017-01-14,Jaaa Puma Development Meet,Kamala Sahadath,130,Garvey Maceo High,,8.5,Garvey Maceo
17,,Class 1,200 Meter Run,Event 17,27.05,Boys,13,2017-01-14,Jaaa Puma Development Meet,Akaim Malcolm,131,Green Island High,,2.9,Green Island
16,,Class 1,200 Meter Run,Event 17,27.06,Boys,7,2017-01-14,Jaaa Puma Development Meet,Yashawn Hamilton,132,Kingston College,,0.9,Kingston College
17,,Class 1,200 Meter Run,Event 17,28.98,Boys,17,2017-01-14,Jaaa Puma Development Meet,Akeem Edwards,133,Pembrook Hall High,,6.9,Pembroke Hall
17,,Class 1,200 Meter Run,Event 17,NT,Boys,13,2017-01-14,Jaaa Puma Development Meet,John Michael Davis,--,Kingston College,,2.9,Kingston College
17,,Class 1,200 Meter Run,Event 17,NT,Boys,14,2017-01-14,Jaaa Puma Development Meet,Raheem Mclaughlin,--,Kingston College,,5.5,Kingston College
,,Open,800 Meter Run,Event 18,2:27.51,Women,None,2017-01-14,Jaaa Puma Development Meet,Sherona Stewart,1,GC Foster College,,,GC Foster College
,,Open,800 Meter Run,Event 18,2:35.18,Women,None,2017-01-14,Jaaa Puma Development Meet,Taqeece Duggan,2,GC Foster College,,,GC Foster College
20,,Open,800 Meter Run,Event 18,2:35.67,Women,None,2017-01-14,Jaaa Puma Development Meet,Oshin Owen,3,Church Teachers,,,Church Teachers
,,Open,800 Meter Run,Event 19,2:04.64,Men,2,2017-01-14,Jaaa Puma Development Meet,Kemario Eldemire,1,GC Foster College,,,GC Foster College
18,,Open,800 Meter Run,Event 19,2:04.66,Men,2,2017-01-14,Jaaa Puma Development Meet,Fabian Huchinson,2,Knox Com Col,,,Knox Com Col
,,Open,800 Meter Run,Event 19,2:05.90,Men,2,2017-01-14,Jaaa Puma Development Meet,Rojay Henry,3,GC Foster College,,,GC Foster College
,,Open,800 Meter Run,Event 19,2:06.05,Men,1,2017-01-14,Jaaa Puma Development Meet,Evroy Johnson,4,GC Foster College,,,GC Foster College
,,Open,800 Meter Run,Event 19,2:06.43,Men,1,2017-01-14,Jaaa Puma Development Meet,Stavin Brown,5,GC Foster College,,,GC Foster College
19,,Open,800 Meter Run,Event 19,2:07.53,Men,2,2017-01-14,Jaaa Puma Development Meet,Orane Titus,6,Maggotty High School,,,Maggotty
,,Open,800 Meter Run,Event 19,2:07.55,Men,1,2017-01-14,Jaaa Puma Development Meet,Kajay Walker,7,GC Foster College,,,GC Foster College
,,Open,800 Meter Run,Event 19,2:08.08,Men,2,2017-01-14,Jaaa Puma Development Meet,Jaheem Forrester,8,UTECH Track,,,Utec
20,,Open,800 Meter Run,Event 19,2:11.57,Men,1,2017-01-14,Jaaa Puma Development Meet,Troy Whyte,9,Rhodes Hall High,,,Rhodes Hall
,,Open,800 Meter Run,Event 19,2:12.82,Men,1,2017-01-14,Jaaa Puma Development Meet,Nassive Powell,10,GC Foster College,,,GC Foster College
19,,Open,800 Meter Run,Event 19,2:12.95,Men,2,2017-01-14,Jaaa Puma Development Meet,Terroan Eward,11,Knox Com Col,,,Knox Com Col
19,,Open,800 Meter Run,Event 19,2:14.12,Men,1,2017-01-14,Jaaa Puma Development Meet,Kristoff Thompson,12,Church Teachers,,,Church Teachers
,,Open,800 Meter Run,Event 19,2:14.64,Men,1,2017-01-14,Jaaa Puma Development Meet,Alvin Green,13,GC Foster College,,,GC Foster College
19,,Open,800 Meter Run,Event 19,2:18.19,Men,2,2017-01-14,Jaaa Puma Development Meet,Corvel Senior,14,Church Teachers,,,Church Teachers
20,,Open,800 Meter Run,Event 19,NT,Men,1,2017-01-14,Jaaa Puma Development Meet,Garfield Simmonds,--,Mavis Bank High,,,Mavis Bank TC
22,,Open,800 Meter Run,Event 19,NT,Men,1,2017-01-14,Jaaa Puma Development Meet,King Purcell,--,Mavis Bank High,,,Mavis Bank TC
14,,Class 3,400 Meter Dash,Event 20,1:00.90A,Girls,3,2017-01-14,Jaaa Puma Development Meet,Selisa Palmer,1,Edwin Allen High,,,Edwin Allen
13,,Class 3,400 Meter Dash,Event 20,1:01.53B,Girls,11,2017-01-14,Jaaa Puma Development Meet,Cheriece Cope,2,Spaldings High,,,Spalding Hig
13,,Class 3,400 Meter Dash,Event 20,1:01.64B,Girls,6,2017-01-14,Jaaa Puma Development Meet,Shevannae Thomas,3,Manchester High,,,Manchester High
13,,Class 3,400 Meter Dash,Event 20,1:01.83B,Girls,3,2017-01-14,Jaaa Puma Development Meet,Toriann Noad,4,Holmwood Technical High,,,Holmwood Tec
13,,Class 3,400 Meter Dash,Event 20,1:01.93B,Girls,6,2017-01-14,Jaaa Puma Development Meet,Safhia Hinds,5,St. Jago High,,,St. Jago
14,,Class 3,400 Meter Dash,Event 20,1:02.03B,Girls,1,2017-01-14,Jaaa Puma Development Meet,Daniella Deer,6,Holmwood Technical High,,,Holmwood Tec
14,,Class 3,400 Meter Dash,Event 20,1:02.12B,Girls,2,2017-01-14,Jaaa Puma Development Meet,Nattesha Palmer,7,Holmwood Technical High,,,Holmwood Tec
14,,Class 3,400 Meter Dash,Event 20,1:02.23B,Girls,13,2017-01-14,Jaaa Puma Development Meet,Rita Henry,8,Holmwood Technical High,,,Holmwood Tec
14,,Class 3,400 Meter Dash,Event 20,1:02.43B,Girls,7,2017-01-14,Jaaa Puma Development Meet,Shanique Rowe,9,Edwin Allen High,,,Edwin Allen
14,,Class 3,400 Meter Dash,Event 20,1:02.48B,Girls,8,2017-01-14,Jaaa Puma Development Meet,Shianne Dacosta,10,Vere Technical High,,,Vere Tech
13,,Class 3,400 Meter Dash,Event 20,1:02.78B,Girls,3,2017-01-14,Jaaa Puma Development Meet,Renee-Ashley Jackson,11,St. Jago High,,,St. Jago
14,,Class 3,400 Meter Dash,Event 20,1:02.81B,Girls,4,2017-01-14,Jaaa Puma Development Meet,Shamel Robinson,12,Holmwood Technical High,,,Holmwood Tec
13,,Class 3,400 Meter Dash,Event 20,1:02.89B,Girls,7,2017-01-14,Jaaa Puma Development Meet,Roshell Rowe,13,Manchester High,,,Manchester High
14,,Class 3,400 Meter Dash,Event 20,1:03.31B,Girls,8,2017-01-14,Jaaa Puma Development Meet,Cadese Higgins,14,Vere Technical High,,,Vere Tech
13,,Class 3,400 Meter Dash,Event 20,1:03.44B,Girls,5,2017-01-14,Jaaa Puma Development Meet,Taniel James,15,Wolmer's,,,Wolmers Girl
13,,Class 3,400 Meter Dash,Event 20,1:03.86B,Girls,9,2017-01-14,Jaaa Puma Development Meet,Salieci Myles,16,Edwin Allen High,,,Edwin Allen
13,,Class 3,400 Meter Dash,Event 20,1:03.93B,Girls,12,2017-01-14,Jaaa Puma Development Meet,Mickaliliah Vassel,17,Hydel Group of Schools,,,Hydel High School
14,,Class 3,400 Meter Dash,Event 20,1:04.06B,Girls,9,2017-01-14,Jaaa Puma Development Meet,Danalee Brock,18,Maggotty High School,,,Maggotty
13,,Class 3,400 Meter Dash,Event 20,1:04.18B,Girls,2,2017-01-14,Jaaa Puma Development Meet,Sashell Reid,19,St. Jago High,,,St. Jago
13,,Class 3,400 Meter Dash,Event 20,1:04.52B,Girls,4,2017-01-14,Jaaa Puma Development Meet,Yolanda Watson,20,Edwin Allen High,,,Edwin Allen
13,,Class 3,400 Meter Dash,Event 20,1:05.07B,Girls,7,2017-01-14,Jaaa Puma Development Meet,Chantoya Thomas,21,St. Jago High,,,St. Jago
14,,Class 3,400 Meter Dash,Event 20,1:05.22B,Girls,10,2017-01-14,Jaaa Puma Development Meet,Tissanie Powell,22,Rusea's High,,,Ruseas High
13,,Class 3,400 Meter Dash,Event 20,1:05.25B,Girls,13,2017-01-14,Jaaa Puma Development Meet,Asharia O'Connor,23,Edwin Allen High,,,Edwin Allen
14,,Class 3,400 Meter Dash,Event 20,1:05.33B,Girls,10,2017-01-14,Jaaa Puma Development Meet,Pericia Forester,24,St. Hugh's High,,,St. Hughs
13,,Class 3,400 Meter Dash,Event 20,1:05.55B,Girls,1,2017-01-14,Jaaa Puma Development Meet,Felecia Richardson,25,The Queens School,,,The Queens
14,,Class 3,400 Meter Dash,Event 20,1:05.56B,Girls,6,2017-01-14,Jaaa Puma Development Meet,Kenisha Greenwood,26,Edwin Allen High,,,Edwin Allen
13,,Class 3,400 Meter Dash,Event 20,1:05.62B,Girls,1,2017-01-14,Jaaa Puma Development Meet,Iana Graham,27,Wolmer's,,,Wolmers Girl
14,,Class 3,400 Meter Dash,Event 20,1:05.96B,Girls,9,2017-01-14,Jaaa Puma Development Meet,Tracey Riley,28,Manchester High,,,Manchester High
13,,Class 3,400 Meter Dash,Event 20,1:06.03B,Girls,2,2017-01-14,Jaaa Puma Development Meet,Shevanese Richardson,29,Edwin Allen High,,,Edwin Allen
12,,Class 3,400 Meter Dash,Event 20,1:06.05B,Girls,11,2017-01-14,Jaaa Puma Development Meet,Alecia Williams,30,St. Jago High,,,St. Jago
13,,Class 3,400 Meter Dash,Event 20,1:06.16B,Girls,11,2017-01-14,Jaaa Puma Development Meet,Beyonce Sinclair,31,St. Hugh's High,,,St. Hughs
14,,Class 3,400 Meter Dash,Event 20,1:06.17B,Girls,1,2017-01-14,Jaaa Puma Development Meet,Demoya Mccalla,32,Edwin Allen High,,,Edwin Allen
14,,Class 3,400 Meter Dash,Event 20,1:06.36,Girls,5,2017-01-14,Jaaa Puma Development Meet,Yanique James,33,Manchester High,,,Manchester High
14,,Class 3,400 Meter Dash,Event 20,1:06.38,Girls,6,2017-01-14,Jaaa Puma Development Meet,Danielle Latchman,34,Wolmer's,,,Wolmers Girl
13,,Class 3,400 Meter Dash,Event 20,1:06.53,Girls,2,2017-01-14,Jaaa Puma Development Meet,Donnell Hartley,35,The Queens School,,,The Queens
14,,Class 3,400 Meter Dash,Event 20,1:06.65,Girls,11,2017-01-14,Jaaa Puma Development Meet,Ashanti Mulling,36,Petersfield High,,,Petersfield
14,,Class 3,400 Meter Dash,Event 20,1:06.78,Girls,9,2017-01-14,Jaaa Puma Development Meet,Danielle Hartwell,37,Vere Technical High,,,Vere Tech
14,,Class 3,400 Meter Dash,Event 20,1:07.01,Girls,15,2017-01-14,Jaaa Puma Development Meet,Aaliyah Wright,38,Maggotty High School,,,Maggotty
13,,Class 3,400 Meter Dash,Event 20,1:07.36,Girls,13,2017-01-14,Jaaa Puma Development Meet,Kashina Morgan,39,lacovia high,,,lacovia high
14,,Class 3,400 Meter Dash,Event 20,1:07.65,Girls,11,2017-01-14,Jaaa Puma Development Meet,Samar Nesbeth,40,Manchester High,,,Manchester High
11,,Class 3,400 Meter Dash,Event 20,1:07.67,Girls,12,2017-01-14,Jaaa Puma Development Meet,Ashantae Brown,41,The Queens School,,,The Queens
,,Class 3,400 Meter Dash,Event 20,1:07.72,Girls,6,2017-01-14,Jaaa Puma Development Meet,Shaniel Graham,42,St. Elizabeth Technical High,,,St. Elizabet
13,,Class 3,400 Meter Dash,Event 20,1:07.72,Girls,16,2017-01-14,Jaaa Puma Development Meet,Cabrino Forbes,43,Albert Town High,,,Albert Town
13,,Class 3,400 Meter Dash,Event 20,1:07.72,Girls,16,2017-01-14,Jaaa Puma Development Meet,Trina Thomas,43,Albert Town High,,,Albert Town
14,,Class 3,400 Meter Dash,Event 20,1:07.79,Girls,5,2017-01-14,Jaaa Puma Development Meet,Thennelle Williams,45,St. Jago High,,,St. Jago
14,,Class 3,400 Meter Dash,Event 20,1:08.05,Girls,8,2017-01-14,Jaaa Puma Development Meet,Nackera Allen,46,Manchester High,,,Manchester High
12,,Class 3,400 Meter Dash,Event 20,1:08.09,Girls,10,2017-01-14,Jaaa Puma Development Meet,Jenneil Binns,47,St. Jago High,,,St. Jago
13,,Class 3,400 Meter Dash,Event 20,1:08.33,Girls,14,2017-01-14,Jaaa Puma Development Meet,Brittanie Lewis,48,Knox College,,,Knox College
13,,Class 3,400 Meter Dash,Event 20,1:08.72,Girls,8,2017-01-14,Jaaa Puma Development Meet,Mikayla Coley,49,Maggotty High School,,,Maggotty
13,,Class 3,400 Meter Dash,Event 20,1:08.97,Girls,3,2017-01-14,Jaaa Puma Development Meet,Ashley Barrett,50,Cedric Titus,,,Cedric Titus
13,,Class 3,400 Meter Dash,Event 20,1:09.02,Girls,16,2017-01-14,Jaaa Puma Development Meet,Ashanti Gordon,51,Albert Town High,,,Albert Town
14,,Class 3,400 Meter Dash,Event 20,1:09.06,Girls,7,2017-01-14,Jaaa Puma Development Meet,Maia Arnold,52,Wolmer's,,,Wolmers Girl
13,,Class 3,400 Meter Dash,Event 20,1:09.07,Girls,11,2017-01-14,Jaaa Puma Development Meet,Ariel Robinson,53,Aberdeen High School,,,Aberdeen Hig
13,,Class 3,400 Meter Dash,Event 20,1:09.08,Girls,14,2017-01-14,Jaaa Puma Development Meet,Damesha Bryan,54,Ardenne High,,,Ardenne High School
13,,Class 3,400 Meter Dash,Event 20,1:09.10,Girls,4,2017-01-14,Jaaa Puma Development Meet,Angeen Gordon,55,Cedric Titus,,,Cedric Titus
14,,Class 3,400 Meter Dash,Event 20,1:09.16,Girls,4,2017-01-14,Jaaa Puma Development Meet,Shadae Grant,56,St. Jago High,,,St. Jago
13,,Class 3,400 Meter Dash,Event 20,1:09.27,Girls,7,2017-01-14,Jaaa Puma Development Meet,Dhaenia Pinnock,57,St. Hildas High School,,,St. Hildas
13,,Class 3,400 Meter Dash,Event 20,1:09.61,Girls,1,2017-01-14,Jaaa Puma Development Meet,Subbreana Breakenridge,58,St. Jago High,,,St. Jago
13,,Class 3,400 Meter Dash,Event 20,1:09.78,Girls,4,2017-01-14,Jaaa Puma Development Meet,Gabrelle Williams,59,The Queens School,,,The Queens
13,,Class 3,400 Meter Dash,Event 20,1:09.93,Girls,5,2017-01-14,Jaaa Puma Development Meet,Dhenecia Pinnock,60,St. Hildas High School,,,St. Hildas
12,,Class 3,400 Meter Dash,Event 20,1:09.93,Girls,9,2017-01-14,Jaaa Puma Development Meet,Oneika Brissett,61,St. James High,,,St James High
,,Class 3,400 Meter Dash,Event 20,1:09.97,Girls,15,2017-01-14,Jaaa Puma Development Meet,Kionna Linton,62,Petersfield High,,,Petersfield
,,Class 3,400 Meter Dash,Event 20,1:09.99,Girls,7,2017-01-14,Jaaa Puma Development Meet,Ashanta Smith,63,St. Elizabeth Technical High,,,St. Elizabet
14,,Class 3,400 Meter Dash,Event 20,1:10.09,Girls,8,2017-01-14,Jaaa Puma Development Meet,Sherika Simpson,64,Edwin Allen High,,,Edwin Allen
14,,Class 3,400 Meter Dash,Event 20,1:10.73,Girls,13,2017-01-14,Jaaa Puma Development Meet,Amoy Foster,65,Christiana High,,,Christiana High
14,,Class 3,400 Meter Dash,Event 20,1:10.91,Girls,10,2017-01-14,Jaaa Puma Development Meet,Aliteta Codner,66,Spaldings High,,,Spalding Hig
,,Class 3,400 Meter Dash,Event 20,1:10.91,Girls,5,2017-01-14,Jaaa Puma Development Meet,Trissia Adair,67,St. Elizabeth Technical High,,,St. Elizabet
14,,Class 3,400 Meter Dash,Event 20,1:10.92,Girls,1,2017-01-14,Jaaa Puma Development Meet,Alicia Deer,68,Cedric Titus,,,Cedric Titus
12,,Class 3,400 Meter Dash,Event 20,1:10.92,Girls,12,2017-01-14,Jaaa Puma Development Meet,Amoy Mccauley,68,Rhodes Hall High,,,Rhodes Hall
14,,Class 3,400 Meter Dash,Event 20,1:10.93,Girls,4,2017-01-14,Jaaa Puma Development Meet,Crishel Wiggan,70,Dinthill Technical High,,,Dinthill Tec
14,,Class 3,400 Meter Dash,Event 20,1:10.97,Girls,12,2017-01-14,Jaaa Puma Development Meet,Sheridyon Stephens,71,B. B. Coke High,,,B B Coke
13,,Class 3,400 Meter Dash,Event 20,1:11.06,Girls,15,2017-01-14,Jaaa Puma Development Meet,Moggy-Ann Anderson,72,Bellefield High,,,Bellefield
13,,Class 3,400 Meter Dash,Event 20,1:11.21,Girls,1,2017-01-14,Jaaa Puma Development Meet,Samoyia Beckford,73,Dinthill Technical High,,,Dinthill Tec
12,,Class 3,400 Meter Dash,Event 20,1:11.46,Girls,9,2017-01-14,Jaaa Puma Development Meet,Trina Myers,74,Knockalva Technical,,,Knockalva
12,,Class 3,400 Meter Dash,Event 20,1:11.61,Girls,3,2017-01-14,Jaaa Puma Development Meet,Aajah Edwards,75,Wolmer's,,,Wolmers Girl
12,,Class 3,400 Meter Dash,Event 20,1:11.87,Girls,8,2017-01-14,Jaaa Puma Development Meet,Jada Bailey,76,St. James High,,,St James High
13,,Class 3,400 Meter Dash,Event 20,1:12.15,Girls,13,2017-01-14,Jaaa Puma Development Meet,Danielle Kent,77,Papine High,,,Papine High School
14,,Class 3,400 Meter Dash,Event 20,1:12.27,Girls,15,2017-01-14,Jaaa Puma Development Meet,Abigail Loney,78,lacovia high,,,lacovia high
12,,Class 3,400 Meter Dash,Event 20,1:12.69,Girls,14,2017-01-14,Jaaa Puma Development Meet,Naudia Hibbert,79,Central High,,,Central High
13,,Class 3,400 Meter Dash,Event 20,1:12.71,Girls,10,2017-01-14,Jaaa Puma Development Meet,Ruth-Ann Reid,80,Manchester High,,,Manchester High
13,,Class 3,400 Meter Dash,Event 20,1:12.82,Girls,11,2017-01-14,Jaaa Puma Development Meet,Tishawna Donaldson,81,Rusea's High,,,Ruseas High
14,,Class 3,400 Meter Dash,Event 20,1:12.92,Girls,11,2017-01-14,Jaaa Puma Development Meet,Kimberlee Coley,82,Westwood High School,,,Westwood
14,,Class 3,400 Meter Dash,Event 20,1:13.00,Girls,8,2017-01-14,Jaaa Puma Development Meet,Ashante Crawford,83,Westwood High School,,,Westwood
12,,Class 3,400 Meter Dash,Event 20,1:13.01,Girls,9,2017-01-14,Jaaa Puma Development Meet,Niomi Simms,84,Thompson Town High,,,Thompson Town
15,,Class 3,400 Meter Dash,Event 20,1:13.20,Girls,7,2017-01-14,Jaaa Puma Development Meet,Dana Vernon,85,Westwood High School,,,Westwood
13,,Class 3,400 Meter Dash,Event 20,1:13.41,Girls,12,2017-01-14,Jaaa Puma Development Meet,Ashanti Cox,86,Greater Portmore,,,Grt Portmore
13,,Class 3,400 Meter Dash,Event 20,1:13.53,Girls,12,2017-01-14,Jaaa Puma Development Meet,Zoeann Blake,87,Papine High,,,Papine High School
12,,Class 3,400 Meter Dash,Event 20,1:13.54,Girls,3,2017-01-14,Jaaa Puma Development Meet,Gabrielle Edwards,88,Dinthill Technical High,,,Dinthill Tec
13,,Class 3,400 Meter Dash,Event 20,1:13.55,Girls,2,2017-01-14,Jaaa Puma Development Meet,Destiny Smith,89,Wolmer's,,,Wolmers Girl
13,,Class 3,400 Meter Dash,Event 20,1:14.05,Girls,14,2017-01-14,Jaaa Puma Development Meet,Nembhard Aeisha,90,Pembrook Hall High,,,Pembroke Hall
13,,Class 3,400 Meter Dash,Event 20,1:14.14,Girls,6,2017-01-14,Jaaa Puma Development Meet,Ranelia Spencer,91,Westwood High School,,,Westwood
14,,Class 3,400 Meter Dash,Event 20,1:14.26,Girls,10,2017-01-14,Jaaa Puma Development Meet,Indiana Coke,92,Aberdeen High School,,,Aberdeen Hig
14,,Class 3,400 Meter Dash,Event 20,1:14.39,Girls,1,2017-01-14,Jaaa Puma Development Meet,Tiannie Maxwell,93,St. Hugh's High,,,St. Hughs
14,,Class 3,400 Meter Dash,Event 20,1:14.45,Girls,5,2017-01-14,Jaaa Puma Development Meet,Antonette Sinclair,94,Westwood High School,,,Westwood
13,,Class 3,400 Meter Dash,Event 20,1:14.61,Girls,8,2017-01-14,Jaaa Puma Development Meet,Tasha White,95,Knockalva Technical,,,Knockalva
13,,Class 3,400 Meter Dash,Event 20,1:14.85,Girls,4,2017-01-14,Jaaa Puma Development Meet,Shante Myrie,96,Wolmer's,,,Wolmers Girl
13,,Class 3,400 Meter Dash,Event 20,1:15.75,Girls,16,2017-01-14,Jaaa Puma Development Meet,Emily Houston,97,Albert Town High,,,Albert Town
12,,Class 3,400 Meter Dash,Event 20,1:15.99,Girls,2,2017-01-14,Jaaa Puma Development Meet,Monescia Robinson,98,Cedric Titus,,,Cedric Titus
12,,Class 3,400 Meter Dash,Event 20,1:16.02,Girls,2,2017-01-14,Jaaa Puma Development Meet,Jada Pearson,99,St. Jago High,,,St. Jago
,,Class 3,400 Meter Dash,Event 20,1:16.31,Girls,6,2017-01-14,Jaaa Puma Development Meet,Swadia Forrester,100,Petersfield High,,,Petersfield
12,,Class 3,400 Meter Dash,Event 20,1:16.57,Girls,2,2017-01-14,Jaaa Puma Development Meet,Sahnta Carey,101,Dinthill Technical High,,,Dinthill Tec
14,,Class 3,400 Meter Dash,Event 20,1:17.37,Girls,14,2017-01-14,Jaaa Puma Development Meet,Calacia Griffiths,102,Petersfield High,,,Petersfield
13,,Class 3,400 Meter Dash,Event 20,1:17.51,Girls,13,2017-01-14,Jaaa Puma Development Meet,Cheyenne Palmer,103,Winston Jones High,,,Winston Jones High
,,Class 3,400 Meter Dash,Event 20,1:17.55,Girls,5,2017-01-14,Jaaa Puma Development Meet,Shanoya Henry,104,Petersfield High,,,Petersfield
14,,Class 3,400 Meter Dash,Event 20,1:17.62,Girls,15,2017-01-14,Jaaa Puma Development Meet,Ashley Davis,105,Pembrook Hall High,,,Pembroke Hall
12,,Class 3,400 Meter Dash,Event 20,1:17.81,Girls,14,2017-01-14,Jaaa Puma Development Meet,Shantoy Fagon,106,Winston Jones High,,,Winston Jones High
13,,Class 3,400 Meter Dash,Event 20,1:18.00,Girls,7,2017-01-14,Jaaa Puma Development Meet,Jahnielia Christie,107,Petersfield High,,,Petersfield
12,,Class 3,400 Meter Dash,Event 20,1:18.05,Girls,10,2017-01-14,Jaaa Puma Development Meet,Tavae Sinclair,108,Westwood High School,,,Westwood
12,,Class 3,400 Meter Dash,Event 20,1:18.36,Girls,14,2017-01-14,Jaaa Puma Development Meet,Mikayla Dixon,109,May Day High,,,May Day High
13,,Class 3,400 Meter Dash,Event 20,1:18.53,Girls,15,2017-01-14,Jaaa Puma Development Meet,Serena Blaine,110,Frome Technical High,,,Frome Tech
13,,Class 3,400 Meter Dash,Event 20,1:18.63,Girls,12,2017-01-14,Jaaa Puma Development Meet,Marvianne Ellis,111,Winston Jones High,,,Winston Jones High
13,,Class 3,400 Meter Dash,Event 20,1:19.09,Girls,14,2017-01-14,Jaaa Puma Development Meet,Davena Bucknor,112,Central High,,,Central High
14,,Class 3,400 Meter Dash,Event 20,1:19.48,Girls,15,2017-01-14,Jaaa Puma Development Meet,Camoy Watson,113,Bellefield High,,,Bellefield
14,,Class 3,400 Meter Dash,Event 20,1:19.61,Girls,6,2017-01-14,Jaaa Puma Development Meet,Jennifer Christie,114,St. Hildas High School,,,St. Hildas
12,,Class 3,400 Meter Dash,Event 20,1:20.36,Girls,15,2017-01-14,Jaaa Puma Development Meet,Sascanna Laidlaw,115,Central High,,,Central High
13,,Class 3,400 Meter Dash,Event 20,1:20.46,Girls,13,2017-01-14,Jaaa Puma Development Meet,Trudy-Ann Johnson,116,Tivoli Gardens High,,,Tivoli
12,,Class 3,400 Meter Dash,Event 20,1:21.32,Girls,3,2017-01-14,Jaaa Puma Development Meet,Toni-Aa Williams,117,St. Jago High,,,St. Jago
14,,Class 3,400 Meter Dash,Event 20,1:22.49,Girls,12,2017-01-14,Jaaa Puma Development Meet,Kenniecia Lewis,118,Spanish Town High,,,Spainsh town high
,,Class 3,400 Meter Dash,Event 20,1:24.79,Girls,10,2017-01-14,Jaaa Puma Development Meet,Natalia Jones,119,Petersfield High,,,Petersfield
14,,Class 3,400 Meter Dash,Event 20,1:31.02,Girls,13,2017-01-14,Jaaa Puma Development Meet,Natalia Jonson,120,Irwin High,,,Irwin High School
14,,Class 3,400 Meter Dash,Event 20,NT,Girls,3,2017-01-14,Jaaa Puma Development Meet,Nickka Robinson,--,The Queens School,,,The Queens
12,,Class 3,400 Meter Dash,Event 20,NT,Girls,4,2017-01-14,Jaaa Puma Development Meet,Bianca Miles,--,St. Hugh's High,,,St. Hughs
13,,Class 3,400 Meter Dash,Event 21,56.29A,Boys,3,2017-01-14,Jaaa Puma Development Meet,Rayon Campbell,1,Kingston College,,,Kingston College
